2025-03-10 17:58:09,257 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001180 | Sell (BitstampExchange eff.): 0.001201 | Ticker Profit: 6.98% | Liquidity Profit: 1.79% | Profit (EUR): 3.589865 | Invested (EUR): 200.073099 | Qty Purchased: 169609.6772 | Liquidity Info: Buy Levels: [[0.001178, 96584.0], [0.001179, 78585.0], [0.00118, 96660.0], [0.001181, 27995.0], [0.001226, 66684.0], [0.001227, 142089.0], [0.001228, 816.0], [0.00124, 808.0], [0.001257, 797.0], [0.001912, 2734.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001148, 569089.0], [0.00113, 812861.0], [0.001114, 12202.0], [0.001113, 12682.0], [0.001112, 904220.0], [0.001083, 18467.0], [0.001032, 302270.0]] | Extra: Weighted Buy Price: 0.001178, Weighted Sell Price: 0.001204; Breakdown Buy: [(0.001178, 96584.0), (0.001179, 73025.67724974517)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001148, 82663.78924691744)]; 
2025-03-10 17:58:35,889 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001180 | Sell (BitstampExchange eff.): 0.001203 | Ticker Profit: 6.98% | Liquidity Profit: 1.97% | Profit (EUR): 3.944489 | Invested (EUR): 200.073099 | Qty Purchased: 169609.6772 | Liquidity Info: Buy Levels: [[0.001178, 96584.0], [0.001179, 78585.0], [0.00118, 96660.0], [0.001181, 27995.0], [0.001226, 66684.0], [0.001227, 142089.0], [0.001228, 816.0], [0.00124, 808.0], [0.001257, 797.0], [0.001912, 2734.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001152, 585415.0], [0.001134, 1317430.0], [0.001116, 930318.0], [0.001114, 12202.0], [0.001113, 12682.0], [0.001083, 18467.0], [0.001032, 302270.0]] | Extra: Weighted Buy Price: 0.001178, Weighted Sell Price: 0.001206; Breakdown Buy: [(0.001178, 96584.0), (0.001179, 73025.67724974517)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001152, 82663.78924691744)]; 
2025-03-10 17:59:02,288 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001180 | Sell (BitstampExchange eff.): 0.001202 | Ticker Profit: 6.98% | Liquidity Profit: 1.93% | Profit (EUR): 3.855833 | Invested (EUR): 200.073099 | Qty Purchased: 169609.6772 | Liquidity Info: Buy Levels: [[0.001178, 96584.0], [0.001179, 78585.0], [0.00118, 96660.0], [0.001184, 27995.0], [0.001226, 66684.0], [0.001227, 142089.0], [0.001228, 816.0], [0.00124, 808.0], [0.001257, 797.0], [0.001912, 2734.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001151, 536828.0], [0.001134, 1317430.0], [0.001118, 12159.0], [0.001117, 12637.0], [0.001116, 930318.0], [0.001083, 18467.0], [0.001032, 302270.0]] | Extra: Weighted Buy Price: 0.001178, Weighted Sell Price: 0.001205; Breakdown Buy: [(0.001178, 96584.0), (0.001179, 73025.67724974517)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001151, 82663.78924691744)]; 
2025-03-10 17:59:54,990 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001177 | Sell (BitstampExchange eff.): 0.001200 | Ticker Profit: 6.98% | Liquidity Profit: 1.97% | Profit (EUR): 3.931962 | Invested (EUR): 200.073228 | Qty Purchased: 170042.7232 | Liquidity Info: Buy Levels: [[0.001175, 96888.0], [0.001176, 97095.0], [0.001177, 96660.0], [0.001178, 145455.0], [0.001179, 175004.0], [0.00118, 128291.0], [0.001182, 78400.0], [0.001227, 142089.0], [0.001228, 816.0], [0.00124, 808.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001146, 643038.0], [0.00113, 852912.0], [0.001114, 24873.0], [0.001113, 836449.0], [0.001083, 18467.0], [0.001031, 1206977.0], [0.00075, 13333.0]] | Extra: Weighted Buy Price: 0.001175, Weighted Sell Price: 0.001203; Breakdown Buy: [(0.001175, 96888.0), (0.001176, 73154.72323421261)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001146, 82663.78924691744)]; 
2025-03-10 18:00:21,334 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001177 | Sell (BitstampExchange eff.): 0.001191 | Ticker Profit: 6.98% | Liquidity Profit: 1.25% | Profit (EUR): 2.509847 | Invested (EUR): 200.073228 | Qty Purchased: 170042.7232 | Liquidity Info: Buy Levels: [[0.001175, 96888.0], [0.001176, 78771.0], [0.001177, 96660.0], [0.001178, 78771.0], [0.001179, 145331.0], [0.00118, 106642.0], [0.001182, 78400.0], [0.001227, 142089.0], [0.001228, 816.0], [0.00124, 808.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.00113, 852912.0], [0.001114, 12671.0], [0.001111, 12235.0], [0.00111, 1174091.0], [0.001083, 18467.0], [0.001031, 1206977.0], [0.00075, 13333.0]] | Extra: Weighted Buy Price: 0.001175, Weighted Sell Price: 0.001194; Breakdown Buy: [(0.001175, 96888.0), (0.001176, 73154.72323421261)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.00113, 82663.78924691744)]; 
2025-03-10 18:00:21,611 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'ZKF/USDT', 'bitget': 'ZKF/USDT'} | Buy (BitgetExchange eff.): 0.000138 | Sell (KucoinExchange eff.): 0.000140 | Ticker Profit: 10.07% | Liquidity Profit: 1.63% | Profit (USDT): 3.278089 | Invested (USDT): 200.693123 | Qty Purchased: 1458395.6190 | Liquidity Info: Buy Levels: [[0.000137, 1075726.44], [0.000138, 72908.07], [0.000139, 409200.77], [0.00014, 233576.64], [0.000141, 21977.01], [0.000142, 13905.3], [0.000143, 15156.78], [0.000145, 16520.89], [0.000146, 18007.77], [0.000147, 19628.47]]; Sell Levels: [[0.00014, 2305326.3599], [0.00013, 14686959.6413], [0.00012, 5624455.1565], [0.00011, 33275.42], [0.0001, 202000.0], [9e-05, 188888.8888]] | Extra: Weighted Buy Price: 0.000137, Weighted Sell Price: 0.000140; Breakdown Buy: [(0.000137, 1075726.44), (0.000138, 72908.07), (0.000139, 309761.1089795607)]; Breakdown Sell: [(0.00014, 1430001.4300014302)]; 
2025-03-10 18:00:53,232 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'WEMIX/USDT', 'bitget': 'WEMIX/USDT'} | Buy (BitgetExchange eff.): 0.465791 | Sell (KucoinExchange eff.): 0.625460 | Ticker Profit: 36.20% | Liquidity Profit: 34.28% | Profit (USDT): 68.813147 | Invested (USDT): 200.744540 | Qty Purchased: 430.9754 | Liquidity Info: Buy Levels: [[0.4636, 14.115], [0.4641, 149.0], [0.4647, 24.026], [0.4649, 11.218], [0.465, 26.166], [0.466, 1.7827], [0.4664, 29.763], [0.4665, 28.153], [0.4667, 37.851], [0.4669, 74.395]]; Sell Levels: [[0.63, 63.8571], [0.6275, 0.3356], [0.6244, 0.3781], [0.6243, 34.4], [0.6235, 0.2889], [0.6231, 4.9439], [0.623, 3.5615], [0.6227, 44.7361], [0.6222, 0.2156], [0.6214, 2.0437]] | Extra: Weighted Buy Price: 0.465326, Weighted Sell Price: 0.626086; Breakdown Buy: [(0.4636, 14.115), (0.4641, 149.0), (0.4647, 24.026), (0.4649, 11.218), (0.465, 26.166), (0.466, 1.7827), (0.4664, 29.763), (0.4665, 28.153), (0.4667, 37.851), (0.4669, 74.395)]; Breakdown Sell: [(0.63, 63.8571), (0.6275, 0.3356), (0.6244, 0.3781), (0.6243, 34.4), (0.6235, 0.2889), (0.6231, 4.9439), (0.623, 3.5615), (0.6227, 44.7361), (0.6222, 0.2156), (0.6214, 2.0437)]; 
2025-03-10 18:01:14,173 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001183 | Sell (BitstampExchange eff.): 0.001202 | Ticker Profit: 6.98% | Liquidity Profit: 1.62% | Profit (EUR): 3.249657 | Invested (EUR): 200.072820 | Qty Purchased: 169178.8313 | Liquidity Info: Buy Levels: [[0.001181, 96432.0], [0.001182, 98258.0], [0.001183, 96508.0], [0.001184, 27995.0], [0.001226, 66684.0], [0.001227, 142089.0], [0.001228, 816.0], [0.00124, 808.0], [0.001257, 797.0], [0.001912, 2734.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.00115, 518479.0], [0.001133, 1256695.0], [0.001117, 24807.0], [0.001116, 1288960.0], [0.001083, 18467.0], [0.001034, 1513692.0], [0.00075, 13333.0]] | Extra: Weighted Buy Price: 0.001181, Weighted Sell Price: 0.001205; Breakdown Buy: [(0.001181, 96432.0), (0.001182, 72746.83132955109)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.00115, 82663.78924691744)]; 
2025-03-10 18:02:59,338 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001187 | Sell (BitstampExchange eff.): 0.001205 | Ticker Profit: 7.52% | Liquidity Profit: 1.59% | Profit (EUR): 3.180456 | Invested (EUR): 200.072624 | Qty Purchased: 168607.7635 | Liquidity Info: Buy Levels: [[0.001185, 96056.0], [0.001186, 98258.0], [0.001187, 173878.0], [0.001188, 146302.0], [0.00119, 27995.0], [0.001226, 66684.0], [0.001227, 142089.0], [0.001228, 816.0], [0.00124, 808.0], [0.001257, 797.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001157, 807614.0], [0.001139, 1056005.0], [0.001121, 24718.0], [0.00112, 1459292.0], [0.001083, 18467.0], [0.001036, 1517819.0], [0.00075, 13333.0]] | Extra: Weighted Buy Price: 0.001185, Weighted Sell Price: 0.001209; Breakdown Buy: [(0.001185, 96056.0), (0.001186, 72551.7635444724)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001157, 82663.78924691744)]; 
2025-03-10 18:03:12,798 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'BROCCOLI/USDT', 'bitget': 'BROCCOLI/USDT'} | Buy (BitgetExchange eff.): 0.029930 | Sell (KucoinExchange eff.): 0.044804 | Ticker Profit: 51.68% | Liquidity Profit: 49.70% | Profit (USDT): 99.390875 | Invested (USDT): 200.000000 | Qty Purchased: 6682.2809 | Liquidity Info: Buy Levels: [[0.0299, 32898.0], [0.03, 202305.41], [0.0301, 160183.51], [0.0302, 125534.31], [0.0303, 26353.65], [0.0304, 25429.27], [0.0305, 698.78], [0.0306, 1977.9], [0.0307, 2120.02], [0.0308, 1480.46]]; Sell Levels: [[0.04509, 10.1], [0.045, 2004.9], [0.04489, 101.0], [0.04478, 27.5], [0.04476, 294.8], [0.04465, 101.0], [0.04459, 10.1], [0.04442, 195.8], [0.04441, 221.6], [0.0444, 175.1]] | Extra: Weighted Buy Price: 0.029900, Weighted Sell Price: 0.044849; Breakdown Buy: [(0.0299, 6682.28092977257)]; Breakdown Sell: [(0.04509, 10.1), (0.045, 2004.9), (0.04489, 101.0), (0.04478, 27.5), (0.04476, 294.8), (0.04465, 101.0), (0.04459, 10.1), (0.04442, 195.8), (0.04441, 221.6), (0.0444, 175.1)]; 
2025-03-10 18:03:17,928 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'MAK/USDT', 'bitget': 'MAK/USDT'} | Buy (KucoinExchange eff.): 0.017975 | Sell (BitgetExchange eff.): 0.017998 | Ticker Profit: 3.40% | Liquidity Profit: 0.13% | Profit (USDT): 0.260738 | Invested (USDT): 202.329634 | Qty Purchased: 11256.3493 | Liquidity Info: Buy Levels: [[0.01775, 79.0], [0.0178, 380.5], [0.01783, 568.6], [0.01784, 1395.4], [0.01786, 1128.2], [0.0179, 10.0], [0.01797, 79.0], [0.018, 1400.0], [0.01801, 3400.0], [0.01802, 2987.9]]; Sell Levels: [[0.0181, 1205.67], [0.01801, 5520.28], [0.018, 30116.08], [0.0179, 14850.44], [0.01781, 2746.59], [0.0178, 42283.99], [0.01771, 3147.81], [0.0177, 16217.87], [0.01762, 1069.21], [0.0176, 14640.5]] | Extra: Weighted Buy Price: 0.017957, Weighted Sell Price: 0.018016; Breakdown Buy: [(0.01775, 79.0), (0.0178, 380.5), (0.01783, 568.6), (0.01784, 1395.4), (0.01786, 1128.2), (0.0179, 10.0), (0.01797, 79.0), (0.018, 1400.0), (0.01801, 3400.0), (0.01802, 2815.649284518301)]; Breakdown Sell: [(0.0181, 1205.67), (0.01801, 5520.28), (0.018, 4334.834541447523)]; 
2025-03-10 18:03:25,476 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001185 | Sell (BitstampExchange eff.): 0.001196 | Ticker Profit: 7.52% | Liquidity Profit: 0.92% | Profit (EUR): 1.846453 | Invested (EUR): 200.072910 | Qty Purchased: 168892.8147 | Liquidity Info: Buy Levels: [[0.001183, 96056.0], [0.001184, 164923.0], [0.001185, 96056.0], [0.001187, 77972.0], [0.001188, 167964.0], [0.00119, 27995.0], [0.001227, 142089.0], [0.001228, 816.0], [0.00124, 808.0], [0.001257, 797.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001138, 875181.0], [0.001121, 875057.0], [0.001083, 18467.0], [0.001038, 829640.0], [0.00075, 13333.0], [1e-06, 86946613.0]] | Extra: Weighted Buy Price: 0.001183, Weighted Sell Price: 0.001199; Breakdown Buy: [(0.001183, 96056.0), (0.001184, 72836.81470853745)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001138, 82663.78924691744)]; 
2025-03-10 18:04:17,693 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001183 | Sell (BitstampExchange eff.): 0.001204 | Ticker Profit: 7.52% | Liquidity Profit: 1.80% | Profit (EUR): 3.603153 | Invested (EUR): 200.073046 | Qty Purchased: 169178.8313 | Liquidity Info: Buy Levels: [[0.001181, 96206.0], [0.001182, 78400.0], [0.001185, 21681.0], [0.001186, 27995.0], [0.001187, 77972.0], [0.001226, 66684.0], [0.001227, 142089.0], [0.001228, 816.0], [0.00124, 808.0], [0.001257, 797.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001154, 615807.0], [0.001136, 913074.0], [0.001121, 12592.0], [0.001119, 12148.0], [0.001118, 1429878.0], [0.001083, 18467.0], [0.001036, 1543972.0]] | Extra: Weighted Buy Price: 0.001181, Weighted Sell Price: 0.001207; Breakdown Buy: [(0.001181, 96206.0), (0.001182, 72972.83132955109)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001154, 82663.78924691744)]; 
2025-03-10 18:05:35,770 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001186 | Sell (BitstampExchange eff.): 0.001187 | Ticker Profit: 7.52% | Liquidity Profit: 0.09% | Profit (EUR): 0.189321 | Invested (EUR): 200.072917 | Qty Purchased: 168750.1688 | Liquidity Info: Buy Levels: [[0.001184, 95906.0], [0.001185, 98258.0], [0.001186, 96056.0], [0.001187, 77972.0], [0.001188, 303411.0], [0.00119, 27995.0], [0.001226, 66684.0], [0.001227, 142089.0], [0.001228, 816.0], [0.00124, 808.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001122, 12115.0], [0.001121, 1333302.0], [0.001083, 18467.0], [0.001039, 1345534.0], [0.00075, 13333.0], [1e-06, 86946613.0]] | Extra: Weighted Buy Price: 0.001184, Weighted Sell Price: 0.001190; Breakdown Buy: [(0.001184, 95906.0), (0.001185, 72844.16875016878)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001122, 12115.0), (0.001121, 70548.78924691744)]; 
2025-03-10 18:06:01,946 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001186 | Sell (BitstampExchange eff.): 0.001204 | Ticker Profit: 7.52% | Liquidity Profit: 1.59% | Profit (EUR): 3.175417 | Invested (EUR): 200.072917 | Qty Purchased: 168750.1688 | Liquidity Info: Buy Levels: [[0.001184, 95906.0], [0.001185, 98258.0], [0.001186, 96056.0], [0.001187, 77972.0], [0.001188, 303411.0], [0.00119, 27995.0], [0.001226, 66684.0], [0.001227, 142089.0], [0.001228, 816.0], [0.00124, 808.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001155, 942824.0], [0.001139, 997713.0], [0.001122, 12115.0], [0.001121, 1333302.0], [0.001083, 18467.0], [0.001039, 1345534.0], [0.00075, 13333.0]] | Extra: Weighted Buy Price: 0.001184, Weighted Sell Price: 0.001207; Breakdown Buy: [(0.001184, 95906.0), (0.001185, 72844.16875016878)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001155, 82663.78924691744)]; 
2025-03-10 18:06:27,824 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001183 | Sell (BitstampExchange eff.): 0.001202 | Ticker Profit: 7.52% | Liquidity Profit: 1.65% | Profit (EUR): 3.293595 | Invested (EUR): 200.117312 | Qty Purchased: 169178.8313 | Liquidity Info: Buy Levels: [[0.001181, 96584.0], [0.001182, 27995.0], [0.001183, 78523.0], [0.001184, 174429.0], [0.001185, 164942.0], [0.001186, 21654.0], [0.001187, 77972.0], [0.001188, 303411.0], [0.001227, 142089.0], [0.001228, 816.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001151, 254681.0], [0.001121, 12592.0], [0.001119, 12148.0], [0.001115, 1197715.0], [0.001083, 18467.0], [0.001035, 254681.0], [0.00075, 13333.0]] | Extra: Weighted Buy Price: 0.001182, Weighted Sell Price: 0.001205; Breakdown Buy: [(0.001181, 96584.0), (0.001182, 27995.0), (0.001183, 44599.83132955109)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001151, 82663.78924691744)]; 
2025-03-10 18:06:54,106 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001184 | Sell (BitstampExchange eff.): 0.001203 | Ticker Profit: 7.52% | Liquidity Profit: 1.63% | Profit (EUR): 3.254496 | Invested (EUR): 200.072676 | Qty Purchased: 169035.7020 | Liquidity Info: Buy Levels: [[0.001182, 96432.0], [0.001183, 98239.0], [0.001184, 321223.0], [0.001185, 78400.0], [0.001186, 116333.0], [0.001187, 77972.0], [0.001188, 78094.0], [0.001227, 142089.0], [0.001228, 816.0], [0.00124, 808.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001152, 808204.0], [0.001135, 929081.0], [0.001116, 24829.0], [0.001115, 1197715.0], [0.001083, 18467.0], [0.001035, 254681.0], [0.00075, 13333.0]] | Extra: Weighted Buy Price: 0.001182, Weighted Sell Price: 0.001206; Breakdown Buy: [(0.001182, 96432.0), (0.001183, 72603.7020306259)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001152, 82663.78924691744)]; 
2025-03-10 18:07:18,579 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'OMNIA/USDT', 'bitget': 'OMNIA/USDT'} | Buy (BitgetExchange eff.): 0.117517 | Sell (KucoinExchange eff.): 0.118765 | Ticker Profit: 5.78% | Liquidity Profit: 1.06% | Profit (USDT): 2.124052 | Invested (USDT): 200.000000 | Qty Purchased: 1701.8756 | Liquidity Info: Buy Levels: [[0.1174, 2170.86], [0.1321, 120.91], [0.1322, 226.86], [0.1332, 465.49], [0.1369, 152.62], [0.1378, 413.99], [0.1395, 279.58], [0.14, 69.37], [0.17, 79.87], [0.21, 248.06]]; Sell Levels: [[0.12, 1.0], [0.1199, 97.17], [0.1197, 119.76], [0.1194, 119.82], [0.1192, 123.17], [0.1189, 113.47], [0.1187, 111.35], [0.1186, 84317.03], [0.1185, 87.43], [0.1182, 99.81]] | Extra: Weighted Buy Price: 0.117400, Weighted Sell Price: 0.118884; Breakdown Buy: [(0.1174, 1701.8756371396917)]; Breakdown Sell: [(0.12, 1.0), (0.1199, 97.17), (0.1197, 119.76), (0.1194, 119.82), (0.1192, 123.17), (0.1189, 113.47), (0.1187, 111.35), (0.1186, 982.5950016683349)]; 
2025-03-10 18:07:20,401 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001183 | Sell (BitstampExchange eff.): 0.001204 | Ticker Profit: 7.52% | Liquidity Profit: 1.80% | Profit (EUR): 3.603304 | Invested (EUR): 200.072895 | Qty Purchased: 169178.8313 | Liquidity Info: Buy Levels: [[0.001181, 96357.0], [0.001182, 97565.0], [0.001183, 96281.0], [0.001185, 78400.0], [0.001186, 116333.0], [0.001187, 77972.0], [0.001188, 78094.0], [0.001227, 142089.0], [0.001228, 816.0], [0.00124, 808.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001154, 665694.0], [0.001116, 24829.0], [0.001083, 18467.0], [0.00075, 13333.0], [1e-06, 86946613.0]] | Extra: Weighted Buy Price: 0.001181, Weighted Sell Price: 0.001207; Breakdown Buy: [(0.001181, 96357.0), (0.001182, 72821.83132955109)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001154, 82663.78924691744)]; 
2025-03-10 18:07:46,986 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001183 | Sell (BitstampExchange eff.): 0.001202 | Ticker Profit: 7.52% | Liquidity Profit: 1.62% | Profit (EUR): 3.249657 | Invested (EUR): 200.072820 | Qty Purchased: 169178.8313 | Liquidity Info: Buy Levels: [[0.001181, 96432.0], [0.001182, 125560.0], [0.001183, 96281.0], [0.001185, 78400.0], [0.001187, 77972.0], [0.001188, 78094.0], [0.001226, 66684.0], [0.001227, 142089.0], [0.001228, 816.0], [0.00124, 808.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.00115, 917614.0], [0.001084, 12540.0], [0.001083, 18467.0], [0.00075, 13333.0], [1e-06, 86946613.0]] | Extra: Weighted Buy Price: 0.001181, Weighted Sell Price: 0.001205; Breakdown Buy: [(0.001181, 96432.0), (0.001182, 72746.83132955109)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.00115, 82663.78924691744)]; 
2025-03-10 18:08:13,281 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001183 | Sell (BitstampExchange eff.): 0.001193 | Ticker Profit: 7.52% | Liquidity Profit: 0.87% | Profit (EUR): 1.746336 | Invested (EUR): 200.072820 | Qty Purchased: 169178.8313 | Liquidity Info: Buy Levels: [[0.001181, 96432.0], [0.001182, 125560.0], [0.001183, 96281.0], [0.001185, 78400.0], [0.001187, 77972.0], [0.001188, 78094.0], [0.001226, 66684.0], [0.001227, 142089.0], [0.001228, 816.0], [0.00124, 808.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001133, 574050.0], [0.001117, 12170.0], [0.001116, 12648.0], [0.001115, 574050.0], [0.001083, 18467.0], [0.001033, 574050.0], [0.00075, 13333.0]] | Extra: Weighted Buy Price: 0.001181, Weighted Sell Price: 0.001196; Breakdown Buy: [(0.001181, 96432.0), (0.001182, 72746.83132955109)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001133, 82663.78924691744)]; 
